,Goodreads_BookID,Genres,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,BookID
5730,10577,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Audiobook', 'Mystery', 'American']",Horror,Fiction,Thriller,Suspense,Audiobook,Mystery,American,5763.0
5731,84146,"['Paranormal Romance', 'Paranormal', 'Romance', 'Fantasy', 'Vampires', 'Urban Fantasy', 'Adult']",Paranormal Romance,Paranormal,Romance,Fantasy,Vampires,Urban Fantasy,Adult,5760.0
5732,198331,"['Fiction', 'Adventure', 'Thriller', 'Action', 'Mystery', 'Suspense', 'Mystery Thriller']",Fiction,Adventure,Thriller,Action,Mystery,Suspense,Mystery Thriller,5764.0
5733,6905534,"['Young Adult', 'Paranormal', 'Werewolves', 'Fantasy', 'Romance', 'Urban Fantasy', 'Shapeshifters']",Young Adult,Paranormal,Werewolves,Fantasy,Romance,Urban Fantasy,Shapeshifters,5757.0
5734,270521,"['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Russia', 'Suspense', 'Spy Thriller']",Fiction,Thriller,Espionage,Mystery,Russia,Suspense,Spy Thriller,5756.0
5735,522525,"['Psychology', 'Nonfiction', 'Science', 'Self Help', 'Sociology', 'Business', 'Personal Development']",Psychology,Nonfiction,Science,Self Help,Sociology,Business,Personal Development,5761.0
5736,2830067,"['Historical Fiction', 'Fiction', 'Mystery', 'Historical', 'Crime', 'Thriller', 'Audiobook']",Historical Fiction,Fiction,Mystery,Historical,Crime,Thriller,Audiobook,5766.0
5737,13765729,"['Mystery', 'Thriller', 'Fiction', 'Crime', 'Suspense', 'Mystery Thriller', 'Romance']",Mystery,Thriller,Fiction,Crime,Suspense,Mystery Thriller,Romance,5762.0
5738,8429687,"['Zombies', 'Horror', 'Science Fiction', 'Fiction', 'Dystopia', 'Post Apocalyptic', 'Young Adult']",Zombies,Horror,Science Fiction,Fiction,Dystopia,Post Apocalyptic,Young Adult,5769.0
5739,16096514,"['Romance', 'New Adult', 'Contemporary', 'Young Adult', 'Sports', 'College', 'Contemporary Romance']",Romance,New Adult,Contemporary,Young Adult,Sports,College,Contemporary Romance,5768.0
5740,15888,"['Historical Fiction', 'Fiction', 'Mystery', 'Historical', 'Crime', 'Mystery Thriller', 'Historical Mystery']",Historical Fiction,Fiction,Mystery,Historical,Crime,Mystery Thriller,Historical Mystery,5777.0
5741,3675828,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Suspense', 'Mystery Thriller', 'Audiobook']",Mystery,Fiction,Thriller,Crime,Suspense,Mystery Thriller,Audiobook,5770.0
5742,142292,"['Nonfiction', 'Science', 'Memoir', 'Psychology', 'Biography', 'Neuroscience', 'Health']",Nonfiction,Science,Memoir,Psychology,Biography,Neuroscience,Health,5772.0
5743,760168,"['Childrens', 'Picture Books', 'Fiction', 'Humor', 'Family', 'Kids', 'Juvenile']",Childrens,Picture Books,Fiction,Humor,Family,Kids,Juvenile,5767.0
5744,32442,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Fantasy', 'Paranormal']",Horror,Fiction,Thriller,Suspense,Mystery,Fantasy,Paranormal,5775.0
5745,61329,"['Business', 'Nonfiction', 'Entrepreneurship', 'Management', 'Technology', 'Buisness', 'Leadership']",Business,Nonfiction,Entrepreneurship,Management,Technology,Buisness,Leadership,5779.0
5746,49234,"['Science', 'Nonfiction', 'History', 'Anthropology', 'Evolution', 'Biology', 'Sociology']",Science,Nonfiction,History,Anthropology,Evolution,Biology,Sociology,5765.0
5747,21722,"['Thriller', 'Mystery', 'Crime', 'Fiction', 'Mystery Thriller', 'Suspense', 'Audiobook']",Thriller,Mystery,Crime,Fiction,Mystery Thriller,Suspense,Audiobook,5771.0
5748,1499340,"['Novels', 'Fiction', 'Indonesian Literature', 'Romance', 'Adventure', 'Travel', 'Young Adult']",Novels,Fiction,Indonesian Literature,Romance,Adventure,Travel,Young Adult,5778.0
5749,138395,"['Graphic Novels', 'Comics', 'Horror', 'Zombies', 'Fiction', 'Post Apocalyptic', 'Graphic Novels Comics']",Graphic Novels,Comics,Horror,Zombies,Fiction,Post Apocalyptic,Graphic Novels Comics,5773.0
5750,3300,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Spanish Literature', 'Magical Realism', 'Novels']",Historical Fiction,Fiction,Historical,Romance,Spanish Literature,Magical Realism,Novels,5774.0
5751,1881621,"['Manga', 'Fantasy', 'Romance', 'Graphic Novels', 'Anime', 'Comics', 'Shojo']",Manga,Fantasy,Romance,Graphic Novels,Anime,Comics,Shojo,5780.0
5752,18295858,"['Historical Fiction', 'Fiction', 'Mystery', 'Historical', 'Audiobook', 'Crime', 'Adult']",Historical Fiction,Fiction,Mystery,Historical,Audiobook,Crime,Adult,5776.0
5753,324748,"['Business', 'Nonfiction', 'Self Help', 'Personal Development', 'Psychology', 'Leadership', 'Productivity']",Business,Nonfiction,Self Help,Personal Development,Psychology,Leadership,Productivity,5786.0
5754,43926,"['Mystery', 'Thriller', 'Fiction', 'Crime', 'Suspense', 'Mystery Thriller', 'Audiobook']",Mystery,Thriller,Fiction,Crime,Suspense,Mystery Thriller,Audiobook,5781.0
5755,1433337,"['Humor', 'Nonfiction', 'Comedy', 'Contemporary', 'Biography', 'Inspirational', 'Essays']",Humor,Nonfiction,Comedy,Contemporary,Biography,Inspirational,Essays,5788.0
5756,12043770,"['Urban Fantasy', 'Paranormal', 'Fantasy', 'Romance', 'Mystery', 'Paranormal Romance', 'Ghosts']",Urban Fantasy,Paranormal,Fantasy,Romance,Mystery,Paranormal Romance,Ghosts,5791.0
5757,10762697,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Dragons', 'Magic']",Fantasy,Fiction,Epic Fantasy,High Fantasy,Science Fiction Fantasy,Dragons,Magic,5789.0
5758,5130,"['Fiction', 'Classics', 'Science Fiction', 'Philosophy', 'Dystopia', 'Literature', 'Novels']",Fiction,Classics,Science Fiction,Philosophy,Dystopia,Literature,Novels,5783.0
5759,76688,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Robots', 'Classics', 'Mystery', 'Novels']",Science Fiction,Fiction,Science Fiction Fantasy,Robots,Classics,Mystery,Novels,5782.0
5760,123933,"['Plays', 'Philosophy', 'Classics', 'Fiction', 'Drama', 'France', 'Theatre']",Plays,Philosophy,Classics,Fiction,Drama,France,Theatre,5785.0
5761,11566956,"['Graphic Novels', 'Memoir', 'Comics', 'Nonfiction', 'Queer', 'LGBT', 'Biography']",Graphic Novels,Memoir,Comics,Nonfiction,Queer,LGBT,Biography,5787.0
5762,152695,"['Fiction', 'Romance', 'Chick Lit', 'Audiobook', 'Contemporary', 'Food', 'Womens Fiction']",Fiction,Romance,Chick Lit,Audiobook,Contemporary,Food,Womens Fiction,5790.0
5763,21569527,"['Fantasy', 'Young Adult', 'Romance', 'Young Adult Fantasy', 'Fiction', 'High Fantasy', 'Magic']",Fantasy,Young Adult,Romance,Young Adult Fantasy,Fiction,High Fantasy,Magic,5793.0
5764,1662160,"['Science', 'Nonfiction', 'Biology', 'Evolution', 'History', 'Nature', 'Palaeontology']",Science,Nonfiction,Biology,Evolution,History,Nature,Palaeontology,5784.0
5765,11166889,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Supernatural', 'Novels']",Horror,Fiction,Thriller,Suspense,Mystery,Supernatural,Novels,5795.0
5766,28635,"['Fiction', 'Novels', 'Czech Literature', 'Literature', 'Philosophy', 'Contemporary', 'Classics']",Fiction,Novels,Czech Literature,Literature,Philosophy,Contemporary,Classics,5792.0
5767,4373,"['Nonfiction', 'History', 'Memoir', 'Biography', 'Asia', 'War', 'Biography Memoir']",Nonfiction,History,Memoir,Biography,Asia,War,Biography Memoir,5794.0
5768,43342,"['Mystery', 'Fiction', 'Suspense', 'Thriller', 'Mystery Thriller', 'Crime', 'Adult']",Mystery,Fiction,Suspense,Thriller,Mystery Thriller,Crime,Adult,5797.0
5769,759900,"['Mystery', 'Thriller', 'Fiction', 'Suspense', 'Crime', 'Mystery Thriller', 'Murder Mystery']",Mystery,Thriller,Fiction,Suspense,Crime,Mystery Thriller,Murder Mystery,5799.0
5770,178599,"['Plays', 'Classics', 'Drama', 'Fiction', 'Humor', 'Theatre', 'Mystery']",Plays,Classics,Drama,Fiction,Humor,Theatre,Mystery,5802.0
5771,36076,"['Business', 'Leadership', 'Nonfiction', 'Self Help', 'Personal Development', 'Management', 'Psychology']",Business,Leadership,Nonfiction,Self Help,Personal Development,Management,Psychology,5796.0
5772,58890,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Young Adult Fantasy', 'Middle Grade', 'High Fantasy']",Fantasy,Young Adult,Fiction,Magic,Young Adult Fantasy,Middle Grade,High Fantasy,5805.0
5773,43255,"['Nonfiction', 'Biography', 'Memoir', 'Iran', 'Biography Memoir', 'Autobiography', 'Drama']",Nonfiction,Biography,Memoir,Iran,Biography Memoir,Autobiography,Drama,5798.0
5774,11450591,"['Fiction', 'Mystery', 'Historical Fiction', 'Drama', 'Thriller', 'Chick Lit', 'Novels']",Fiction,Mystery,Historical Fiction,Drama,Thriller,Chick Lit,Novels,5807.0
5775,263171,"['Vampires', 'Young Adult', 'Romance', 'Paranormal', 'Fantasy', 'Paranormal Romance', 'Supernatural']",Vampires,Young Adult,Romance,Paranormal,Fantasy,Paranormal Romance,Supernatural,5803.0
5776,571555,"['Mystery', 'Fiction', 'Suspense', 'Thriller', 'Mystery Thriller', 'Crime', 'Adult']",Mystery,Fiction,Suspense,Thriller,Mystery Thriller,Crime,Adult,5801.0
5777,529626,"['Fiction', 'Classics', 'Literature', 'Novels', 'Literary Fiction', 'American', 'Historical Fiction']",Fiction,Classics,Literature,Novels,Literary Fiction,American,Historical Fiction,5804.0
5778,587666,"['Fiction', 'Short Stories', 'Philosophy', 'Inspirational', 'Spirituality', 'Novels', 'Self Help']",Fiction,Short Stories,Philosophy,Inspirational,Spirituality,Novels,Self Help,5812.0
5779,96977,"['Fantasy', 'Fiction', 'Humor', 'Science Fiction Fantasy', 'Young Adult', 'Magic', 'Science Fiction']",Fantasy,Fiction,Humor,Science Fiction Fantasy,Young Adult,Magic,Science Fiction,5800.0
5780,24766,"['Young Adult', 'Fantasy', 'Paranormal', 'Science Fiction', 'Fiction', 'Urban Fantasy', 'Supernatural']",Young Adult,Fantasy,Paranormal,Science Fiction,Fiction,Urban Fantasy,Supernatural,5810.0
5781,7785194,"['Philosophy', 'Nonfiction', 'Science', 'Religion', 'Psychology', 'Atheism', 'Neuroscience']",Philosophy,Nonfiction,Science,Religion,Psychology,Atheism,Neuroscience,5806.0
5782,3381,"['Fiction', 'Canada', 'Contemporary', 'Novels', 'Literary Fiction', 'Young Adult', 'Literature']",Fiction,Canada,Contemporary,Novels,Literary Fiction,Young Adult,Literature,5808.0
5783,10836,"['Biography', 'History', 'Nonfiction', 'Politics', 'Biography Memoir', 'War', 'Philosophy']",Biography,History,Nonfiction,Politics,Biography Memoir,War,Philosophy,5809.0
5784,1113545,"['Fantasy', 'Middle Grade', 'Young Adult', 'Fiction', 'Adventure', 'Childrens', 'Magic']",Fantasy,Middle Grade,Young Adult,Fiction,Adventure,Childrens,Magic,5813.0
5785,21064599,"['Chick Lit', 'Fiction', 'Romance', 'Contemporary', 'Humor', 'Audiobook', 'Adult']",Chick Lit,Fiction,Romance,Contemporary,Humor,Audiobook,Adult,5817.0
5786,417780,"['Picture Books', 'Childrens', 'Africa', 'Animals', 'Folklore', 'Fiction', 'Cultural']",Picture Books,Childrens,Africa,Animals,Folklore,Fiction,Cultural,5816.0
5787,11915,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Werewolves', 'Romance', 'Paranormal Romance', 'Supernatural']",Urban Fantasy,Fantasy,Paranormal,Werewolves,Romance,Paranormal Romance,Supernatural,5814.0
5788,15745371,"['Fantasy', 'Young Adult', 'Paranormal', 'Vampires', 'Romance', 'Werewolves', 'Supernatural']",Fantasy,Young Adult,Paranormal,Vampires,Romance,Werewolves,Supernatural,5811.0
5789,7128341,"['Fantasy', 'Young Adult', 'Fiction', 'Mystery', 'Horror', 'Spanish Literature', 'Historical Fiction']",Fantasy,Young Adult,Fiction,Mystery,Horror,Spanish Literature,Historical Fiction,5822.0
5790,3112850,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Fairies', 'Fae', 'Urban Fantasy']",Fantasy,Young Adult,Romance,Paranormal,Fairies,Fae,Urban Fantasy,5815.0
5791,18528190,"['Nonfiction', 'Feminism', 'Essays', 'Politics', 'Womens', 'Gender', 'Memoir']",Nonfiction,Feminism,Essays,Politics,Womens,Gender,Memoir,5820.0
5792,172691,"['Mystery', 'Romance', 'Crime', 'Romantic Suspense', 'Fiction', 'Futuristic', 'Suspense']",Mystery,Romance,Crime,Romantic Suspense,Fiction,Futuristic,Suspense,5825.0
5793,114133,"['Romance', 'Romantic Suspense', 'Mystery', 'Fiction', 'Suspense', 'Contemporary Romance', 'Contemporary']",Romance,Romantic Suspense,Mystery,Fiction,Suspense,Contemporary Romance,Contemporary,5818.0
5794,17557913,"['Fiction', 'Mystery', 'Thriller', 'Mystery Thriller', 'Crime', 'Suspense', 'Sweden']",Fiction,Mystery,Thriller,Mystery Thriller,Crime,Suspense,Sweden,5819.0
5795,17201104,"['Romance', 'Contemporary Romance', 'Contemporary', 'Music', 'New Adult', 'Adult', 'Erotica']",Romance,Contemporary Romance,Contemporary,Music,New Adult,Adult,Erotica,5821.0
5796,9293020,"['Thriller', 'Fiction', 'Mystery', 'Crime', 'Drama', 'Suspense', 'Contemporary']",Thriller,Fiction,Mystery,Crime,Drama,Suspense,Contemporary,5828.0
5797,7053,"['Mystery', 'Fiction', 'Africa', 'Botswana', 'Crime', 'Cozy Mystery', 'Detective']",Mystery,Fiction,Africa,Botswana,Crime,Cozy Mystery,Detective,5826.0
5798,1409344,"['Plays', 'Classics', 'Fiction', 'Drama', 'Historical Fiction', 'Theatre', 'Historical']",Plays,Classics,Fiction,Drama,Historical Fiction,Theatre,Historical,5823.0
5799,22457201,"['Romance', 'Erotica', 'BDSM', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Erotic Romance']",Romance,Erotica,BDSM,Contemporary Romance,Contemporary,New Adult,Erotic Romance,5824.0
5800,19351490,"['Classics', 'Fantasy', 'Fiction', 'Short Stories', 'Fairy Tales', 'Childrens', 'Literature']",Classics,Fantasy,Fiction,Short Stories,Fairy Tales,Childrens,Literature,5830.0
5801,262731,"['Psychology', 'Nonfiction', 'Self Help', 'Communication', 'Business', 'Personal Development', 'Science']",Psychology,Nonfiction,Self Help,Communication,Business,Personal Development,Science,5831.0
5802,8296,"['Historical Fiction', 'Classics', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade']",Historical Fiction,Classics,Childrens,Fiction,Young Adult,Historical,Middle Grade,5827.0
5803,72659,"['Nonfiction', 'Animals', 'Nature', 'Science', 'Memoir', 'Biography', 'Canada']",Nonfiction,Animals,Nature,Science,Memoir,Biography,Canada,5833.0
5804,128757,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Suspense', 'Murder Mystery']",Mystery,Fiction,Crime,Thriller,Mystery Thriller,Suspense,Murder Mystery,5829.0
5805,11262424,"['Romance', 'Young Adult', 'New Adult', 'Contemporary', 'Chick Lit', 'Contemporary Romance', 'Young Adult Romance']",Romance,Young Adult,New Adult,Contemporary,Chick Lit,Contemporary Romance,Young Adult Romance,5832.0
5806,281350,"['Mystery', 'Crime', 'Fiction', 'Thriller', 'Mystery Thriller', 'Suspense', 'Audiobook']",Mystery,Crime,Fiction,Thriller,Mystery Thriller,Suspense,Audiobook,5836.0
5807,206197,"['Thriller', 'Fiction', 'Mystery', 'Suspense', 'Spy Thriller', 'Action', 'Espionage']",Thriller,Fiction,Mystery,Suspense,Spy Thriller,Action,Espionage,5839.0
5808,6340471,"['Historical Fiction', 'Historical', 'Fiction', 'Egypt', 'Romance', 'Young Adult', 'Adult']",Historical Fiction,Historical,Fiction,Egypt,Romance,Young Adult,Adult,5835.0
5809,23164927,"['Science Fiction', 'Fiction', 'Horror', 'Audiobook', 'Mystery', 'Thriller', 'Fantasy']",Science Fiction,Fiction,Horror,Audiobook,Mystery,Thriller,Fantasy,5843.0
5810,16280678,"['Fantasy', 'Urban Fantasy', 'Fiction', 'Paranormal', 'Magic', 'Mythology', 'Audiobook']",Fantasy,Urban Fantasy,Fiction,Paranormal,Magic,Mythology,Audiobook,5837.0
5811,8437913,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Suspense', 'Mystery Thriller', 'Audiobook']",Mystery,Fiction,Thriller,Crime,Suspense,Mystery Thriller,Audiobook,5834.0
5812,2102600,"['Science Fiction', 'Fiction', 'Space Opera', 'Young Adult', 'Science Fiction Fantasy', 'Audiobook', 'Space']",Science Fiction,Fiction,Space Opera,Young Adult,Science Fiction Fantasy,Audiobook,Space,5838.0
5813,23308084,"['Fantasy', 'Young Adult', 'Romance', 'Retellings', 'Young Adult Fantasy', 'Fiction', 'Magic']",Fantasy,Young Adult,Romance,Retellings,Young Adult Fantasy,Fiction,Magic,5842.0
5814,7352220,"['Manga', 'Fantasy', 'Graphic Novels', 'Historical Fiction', 'Comics', 'Horror', 'Fiction']",Manga,Fantasy,Graphic Novels,Historical Fiction,Comics,Horror,Fiction,5847.0
5815,24586590,"['Mystery', 'Fiction', 'Audiobook', 'Canada', 'Mystery Thriller', 'Crime', 'Thriller']",Mystery,Fiction,Audiobook,Canada,Mystery Thriller,Crime,Thriller,5844.0
5816,6282753,"['Fiction', 'Turkish Literature', 'Turkish', 'Novels', 'Romance', 'Historical Fiction', 'Literature']",Fiction,Turkish Literature,Turkish,Novels,Romance,Historical Fiction,Literature,5851.0
5817,5289,"['Classics', 'Fiction', 'Poetry', 'Plays', 'Short Stories', 'Literature', 'Drama']",Classics,Fiction,Poetry,Plays,Short Stories,Literature,Drama,5840.0
5818,4789801,"['Fantasy', 'Christian Fiction', 'Fiction', 'Christian', 'Science Fiction', 'Thriller', 'Adventure']",Fantasy,Christian Fiction,Fiction,Christian,Science Fiction,Thriller,Adventure,5846.0
5819,56157,"['Nonfiction', 'Self Help', 'Marriage', 'Relationships', 'Psychology', 'Personal Development', 'Adult']",Nonfiction,Self Help,Marriage,Relationships,Psychology,Personal Development,Adult,5845.0
5820,406373,"['Fiction', 'Poetry', 'Plays', 'Literature', 'German Literature', 'Classics', 'Drama']",Fiction,Poetry,Plays,Literature,German Literature,Classics,Drama,5853.0
5821,6357022,"['BDSM', 'Erotica', 'Romance', 'Contemporary', 'Erotic Romance', 'Adult', 'Contemporary Romance']",BDSM,Erotica,Romance,Contemporary,Erotic Romance,Adult,Contemporary Romance,5850.0
5822,106131,"['Fantasy', 'Young Adult', 'Middle Grade', 'Fiction', 'Childrens', 'Magic', 'Adventure']",Fantasy,Young Adult,Middle Grade,Fiction,Childrens,Magic,Adventure,5855.0
5823,16172634,"['New Adult', 'Romance', 'Contemporary', 'Contemporary Romance', 'Chick Lit', 'Young Adult', 'College']",New Adult,Romance,Contemporary,Contemporary Romance,Chick Lit,Young Adult,College,5854.0
5824,16043804,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Adventure', 'Audiobook', 'Adult']",Fantasy,Fiction,Epic Fantasy,High Fantasy,Adventure,Audiobook,Adult,5848.0
5825,8477057,"['Graphic Novels', 'Comics', 'Fiction', 'Fantasy', 'Graphic Novels Comics', 'Comic Book', 'Magical Realism']",Graphic Novels,Comics,Fiction,Fantasy,Graphic Novels Comics,Comic Book,Magical Realism,5849.0
5826,24019,"['Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Culinary', 'Food and Drink']",Cookbooks,Cooking,Food,Nonfiction,Reference,Culinary,Food and Drink,5841.0
5827,16363,"['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Detective', 'Audiobook', 'Murder Mystery']",Mystery,Fiction,Crime,Mystery Thriller,Detective,Audiobook,Murder Mystery,5861.0
5828,16297,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Mystery Thriller', 'Detective', 'Audiobook']",Mystery,Fiction,Crime,Classics,Mystery Thriller,Detective,Audiobook,5858.0
5829,28815371,"['Fiction', 'Contemporary', 'Literary Fiction', 'Audiobook', 'Adult', 'Adult Fiction', 'African American']",Fiction,Contemporary,Literary Fiction,Audiobook,Adult,Adult Fiction,African American,5852.0
5830,8130839,"['Young Adult', 'Fantasy', 'Paranormal', 'Werewolves', 'Romance', 'Paranormal Romance', 'Supernatural']",Young Adult,Fantasy,Paranormal,Werewolves,Romance,Paranormal Romance,Supernatural,5857.0
5831,38503,"['Fiction', 'Short Stories', 'Poetry', 'Classics', 'American', 'Literature', 'The United States Of America']",Fiction,Short Stories,Poetry,Classics,American,Literature,The United States Of America,5865.0
5832,30852,"['Memoir', 'Nonfiction', 'Feminism', 'Classics', 'China', 'Biography', 'School']",Memoir,Nonfiction,Feminism,Classics,China,Biography,School,5863.0
5833,12667194,"['Paranormal', 'Romance', 'Young Adult', 'Fantasy', 'Paranormal Romance', 'Supernatural', 'Magic']",Paranormal,Romance,Young Adult,Fantasy,Paranormal Romance,Supernatural,Magic,5856.0
5834,13547289,"['Middle Grade', 'Childrens', 'Fiction', 'Graphic Novels', 'Realistic Fiction', 'Diary', 'Contemporary']",Middle Grade,Childrens,Fiction,Graphic Novels,Realistic Fiction,Diary,Contemporary,5859.0
5835,89551,"['Childrens', 'Fiction', 'Middle Grade', 'Classics', 'Realistic Fiction', 'Juvenile', 'Young Adult']",Childrens,Fiction,Middle Grade,Classics,Realistic Fiction,Juvenile,Young Adult,5860.0
5836,18115061,"['Romance', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Adult', 'Erotica', 'Chick Lit']",Romance,Contemporary Romance,Contemporary,New Adult,Adult,Erotica,Chick Lit,5866.0
5837,73064,"['Romance', 'Contemporary Romance', 'Contemporary', 'Chick Lit', 'Sports', 'Sports Romance', 'Fiction']",Romance,Contemporary Romance,Contemporary,Chick Lit,Sports,Sports Romance,Fiction,5862.0
5838,736131,"['Classics', 'Mystery', 'Fiction', 'Crime', 'Detective', 'Audiobook', 'Mystery Thriller']",Classics,Mystery,Fiction,Crime,Detective,Audiobook,Mystery Thriller,5870.0
5839,3094593,"['Romance', 'Paranormal', 'Fantasy', 'Paranormal Romance', 'Fiction', 'Contemporary Romance', 'Contemporary']",Romance,Paranormal,Fantasy,Paranormal Romance,Fiction,Contemporary Romance,Contemporary,5871.0
5840,44644,"['Leadership', 'Business', 'Self Help', 'Nonfiction', 'Management', 'Personal Development', 'Psychology']",Leadership,Business,Self Help,Nonfiction,Management,Personal Development,Psychology,5873.0
5841,327194,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Cats', 'Animals', 'Poetry']",Childrens,Picture Books,Fiction,Classics,Cats,Animals,Poetry,5864.0
5842,23492661,"['Romance', 'Fiction', 'Contemporary', 'Audiobook', 'Chick Lit', 'Adult', 'Adult Fiction']",Romance,Fiction,Contemporary,Audiobook,Chick Lit,Adult,Adult Fiction,5868.0
5843,478894,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Magic', 'Science Fiction']",Fantasy,Fiction,Epic Fantasy,Science Fiction Fantasy,High Fantasy,Magic,Science Fiction,5867.0
5844,2570856,"['Fantasy', 'Urban Fantasy', 'Horror', 'Fiction', 'Paranormal', 'Vampires', 'Supernatural']",Fantasy,Urban Fantasy,Horror,Fiction,Paranormal,Vampires,Supernatural,5874.0
5845,11431896,"['Fantasy', 'Young Adult', 'Young Adult Fantasy', 'Fiction', 'Romance', 'Teen', 'Magic']",Fantasy,Young Adult,Young Adult Fantasy,Fiction,Romance,Teen,Magic,5875.0
5846,61958,"['Fantasy', 'Science Fiction', 'Dragons', 'Fiction', 'Science Fiction Fantasy', 'Young Adult', 'Adult']",Fantasy,Science Fiction,Dragons,Fiction,Science Fiction Fantasy,Young Adult,Adult,5877.0
5847,9748274,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Classic Literature', 'Historical', 'School']",Classics,Fiction,Historical Fiction,Literature,Classic Literature,Historical,School,5872.0
5848,102957,"['Comics', 'Graphic Novels', 'Fiction', 'Fantasy', 'Comic Book', 'Graphic Novels Comics', 'Horror']",Comics,Graphic Novels,Fiction,Fantasy,Comic Book,Graphic Novels Comics,Horror,5879.0
5849,40158,"['Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Romance', 'Young Adult Fantasy', 'High Fantasy']",Fantasy,Young Adult,Fiction,Adventure,Romance,Young Adult Fantasy,High Fantasy,5880.0
5850,16842,"['Fiction', 'Classics', 'LGBT', 'Queer', 'Gay', 'Literary Fiction', 'Novels']",Fiction,Classics,LGBT,Queer,Gay,Literary Fiction,Novels,5881.0
5851,437885,"['Christmas', 'Childrens', 'Picture Books', 'Classics', 'Holiday', 'Fiction', 'Fantasy']",Christmas,Childrens,Picture Books,Classics,Holiday,Fiction,Fantasy,5878.0
5852,19674,"['Fiction', 'Thriller', 'Action', 'Espionage', 'Military Fiction', 'Adventure', 'Mystery']",Fiction,Thriller,Action,Espionage,Military Fiction,Adventure,Mystery,5876.0
5853,49251,"['History', 'Nonfiction', 'Military Fiction', 'World War II', 'War', 'Military History', 'American History']",History,Nonfiction,Military Fiction,World War II,War,Military History,American History,5885.0
5854,13529055,"['Nonfiction', 'Philosophy', 'Memoir', 'Biography', 'Essays', 'Death', 'Atheism']",Nonfiction,Philosophy,Memoir,Biography,Essays,Death,Atheism,5882.0
5855,107774,"['Historical Romance', 'Romance', 'Historical', 'Medieval', 'Historical Fiction', 'Medieval Romance', 'Fiction']",Historical Romance,Romance,Historical,Medieval,Historical Fiction,Medieval Romance,Fiction,5886.0
5856,15802944,"['Nonfiction', 'Memoir', 'Self Help', 'Parenting', 'Biography', 'Personal Development', 'Essays']",Nonfiction,Memoir,Self Help,Parenting,Biography,Personal Development,Essays,5869.0
5857,312050,"['Fantasy', 'Dragons', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Magic']",Fantasy,Dragons,Young Adult,Fiction,Middle Grade,Childrens,Magic,5883.0
5858,207034,"['Young Adult', 'Dystopia', 'Fantasy', 'Science Fiction', 'Fiction', 'Middle Grade', 'Childrens']",Young Adult,Dystopia,Fantasy,Science Fiction,Fiction,Middle Grade,Childrens,5890.0
5859,30831912,"['Fantasy', 'Mythology', 'Fiction', 'Audiobook', 'Short Stories', 'Historical Fiction', 'Classics']",Fantasy,Mythology,Fiction,Audiobook,Short Stories,Historical Fiction,Classics,5884.0
5860,59813,"['Romance', 'Fantasy', 'Paranormal', 'Paranormal Romance', 'Vampires', 'Fiction', 'Magic']",Romance,Fantasy,Paranormal,Paranormal Romance,Vampires,Fiction,Magic,5889.0
5861,16102880,"['New Adult', 'Romance', 'College', 'Contemporary Romance', 'Contemporary', 'Young Adult', 'Music']",New Adult,Romance,College,Contemporary Romance,Contemporary,Young Adult,Music,5888.0
5862,12881141,"['Romance', 'Contemporary Romance', 'Contemporary', 'Romantic Suspense', 'Adult', 'Suspense', 'Erotica']",Romance,Contemporary Romance,Contemporary,Romantic Suspense,Adult,Suspense,Erotica,5896.0
5863,15944406,"['Middle Grade', 'Fantasy', 'Horror', 'Mystery', 'Young Adult', 'Adventure', 'Fiction']",Middle Grade,Fantasy,Horror,Mystery,Young Adult,Adventure,Fiction,5893.0
5864,10757771,"['Young Adult', 'Romance', 'Contemporary', 'Sports', 'Chick Lit', 'High School', 'Realistic Fiction']",Young Adult,Romance,Contemporary,Sports,Chick Lit,High School,Realistic Fiction,5887.0
